Academic Year (Enrolment),Roll Number,Official Name,Address (Line 1),Address (Line 2),Address (Line 3),Address (Line 4),County Description,Eircode,School Latitude,School Longitude,Email,Phone No.,Principal Name,Local Authority Description,DEIS (Y/N),Irish Classification Description,Gaeltacht Indicator (Y/N),Island (Y/N),Ethos Description,Female,Male,Total
2023,19476H,ST OLIVER PLUNKETT NS,Blackcastle,Navan,Co. Meath,,Meath,C15R642,54,-7,stoliverns2@gmail.com,0469023347,Padraig Farrell (Acting),Meath County Council,Y,No subjects through Irish,N,N,Catholic,202,210,412
2023,19477J,HOLY FAMILY B N S,Askea,Tullow Road,,,Carlow,R93VX27,53,-7,info@askeaboys.com,0599142772,M ir‚ad Mullally,Carlow County Council,Y,No subjects through Irish,N,N,Catholic,,292,292
2023,19478L,Holy Family Girls N S,Askea,Co. Carlow,,,Carlow,R93X793,53,-7,askeagirlsns@gmail.com,0599142343,Mrs. Anne Fitzpatrick,Carlow County Council,Y,No subjects through Irish,N,N,Catholic,322,,322
2023,19479N,RATHMULLAN N S,Marley's Lane,Drogheda,Co. Louth,,Louth,A92DD39,54,-6,principal@stjohnsns.net,0419831488,Tanya O'Reilly,Louth County Council,Y,No subjects through Irish,N,N,Catholic,187,241,428
2023,19480V,ST PATRICKS,St Patrick's Close,Dublin 8,,,Dublin,D08WK19,53,-6,admin@saintpatrickschoirschool.com,014540588,Jennifer McCormack,Dublin City Council,N,No subjects through Irish,N,N,Church Of Ireland,13,11,24
2023,19483E,S N DAR EARCA,Ballyhearny,Valentia,Co. Kerry,,Kerry,V23R928,52,-10,office@valentians.org,0669476239,Paul O'Connor,Kerry County Council,Y,No subjects through Irish,N,N,Catholic,26,26,52
2023,19486K,SCOIL NAIS DEAGLAIN,Ashbourne,Co. Meath,,,Meath,A84KT02,54,-6,info@decsash.ie,018350594,Cian Kearins,Meath County Council,N,No subjects through Irish,N,N,Catholic,340,311,651
2023,19487M,HOLY CROSS PRIMARY SCHOOL,New Road,Killarney,Co. Kerry,,Kerry,V93A096,52,-10,holycrossmercy@gmail.com,0646631241,Alice Davern,Kerry County Council,N,No subjects through Irish,N,N,Catholic,283,95,378
2023,19488O,SCOIL NAOMH FEICHIN,Kilgellia,Attymass,Ballina,Co. Mayo,Mayo,F26HH36,54,-9,office@attymassns.ie,09645076,Ciara Rowley,Mayo County Council,Y,No subjects through Irish,N,N,Catholic,19,18,37
2023,19489Q,S N Naomh Finnin,Glenties Park,Rivermount,Finglas South,Dublin 11,Dublin,D11WN70,53,-6,saintfinians@gmail.com,018341130,Maria O'Connell,Dublin City Council,Y,No subjects through Irish,N,N,Catholic,128,126,254
2023,19490B,SCOIL MHUIRE,Glenmore Court,Ballyboden,Dublin 16,,Dublin,D16V043,53,-6,smballyboden@gmail.com,014931967,Maire Marnell,South Dublin County Council,Y,No subjects through Irish,N,N,Catholic,94,129,223
2023,19491D,SCOIL MHUIRE,Ramelton,Co. Donegal,,,Donegal,F92XHW5,55,-8,scoilmhuireno1@gmail.com,0749151215,Leala McCusker,Donegal County Council,Y,No subjects through Irish,N,N,Catholic,104,95,199
2023,19492F,S N Oilibhear Naofa,Ballylongford,Co. Kerry,,,Kerry,V31KD88,53,-9,ballyns.ias@eircom.net,06843477,Elizabeth O'Sullivan,Kerry County Council,Y,No subjects through Irish,N,N,Catholic,26,32,58
2023,19494J,BISHOP GALVIN NS,Orwell Park,Templeogue,Dublin 6w,,Dublin,D6WY791,53,-6,secretary@bishopgalvin.ie,014566652,Kathryn Corbett,South Dublin County Council,N,No subjects through Irish,N,N,Catholic,209,254,463
2023,19495L,Carbury National School,The Mall,Sligo,,,Sligo,F91FW10,54,-8,principal@carburyschool.com,0719161014,Linda McMahon,Sligo County Council,N,No subjects through Irish,N,N,Church Of Ireland,96,112,208
2023,19496N,SCOIL FHIACHRA SOISIR,Montrose Park,Artane,Dublin 5,,Dublin,D05W248,53,-6,fiachrajunior76@gmail.com,018472367,µine Carberry,Dublin City Council,N,No subjects through Irish,N,N,Catholic,315,262,577
2023,19497P,SCOIL MHUIRE,Rathsallagh,Shankill,Dublin 18,,Dublin,D18FT91,53,-6,secretary@scoilmhuireshankill.ie,012823507,Brian Coleman,Dun Laoghaire Rathdown,Y,No subjects through Irish,N,N,Catholic,131,143,274
2023,19501D,Cahermore New Central School,Cahermore,Allihies,Beara,Co Cork,Cork,P75R704,52,-10,Office@cahermorens.ie,02773269,PADRAIG O SULLIVAN,Cork County Council,Y,No subjects through Irish,N,N,Catholic,24,20,44
2023,19502F,SCOIL AENGHUSA JUN NS,Balrothery,Tallaght,Dublin 24,,Dublin,D24YN34,53,-6,aonghusajnr.ias@scoilaonghusajnr.com,014513912,Ann Marie Blake,South Dublin County Council,Y,No subjects through Irish,N,N,Catholic,76,81,157
2023,19503H,SCOIL CHRONAIN,An tSr id Mh¢r,R th C£il,Co. µtha Cliath,,Dublin,D24YW81,53,-6,oifig@scoilchronain.ie,014588889,Se n à S‚ (Pr¡omhoide Gn¡omhach),South Dublin County Council,N,All subjects through Irish,N,N,Catholic,182,214,396
2023,19505L,SN OILIBHEIR,An Ch£il Mh¡n,Cluain Saileach,Baile µtha Cliath 15,,Dublin,D15PX99,53,-6,runai.scoil.oilibheir@gmail.com,018215277,Ant¢in à Cl‚irigh,Fingal County Council,N,All subjects through Irish,N,N,Catholic,126,142,268
2023,19506N,CAPPATAGLE CENTRAL SCH,Cappataggle,Ballinasloe,,,Galway,H53D297,53,-8,cappyns@hotmail.com,091843124,Shane Dervan,Galway County Council,N,No subjects through Irish,N,N,Catholic,60,52,112
2023,19507P,SCOIL CHAITIGHEIRN,Eyeries,Beara,Co. Cork,,Cork,P75E516,52,-10,eyeriesns@gmail.com,02774053,Miche l Lane,Cork County Council,Y,No subjects through Irish,N,N,Catholic,30,40,70
2023,19509T,SCOIL NANO NAGLE,Bawnogue Road,Clondalkin,Dublin 22,,Dublin,D22VF68,53,-6,principal@scoilnanonagle.com,014571306,Sandra Byrne,South Dublin County Council,Y,No subjects through Irish,N,N,Catholic,125,126,251
2023,19510E,TALBOT SENIOR NS,Bawnoge,Clondalkin,Dublin 22,,Dublin,D22RT44,53,-6,talbotsns@hotmail.com,014571226,Loyola Madden,South Dublin County Council,Y,No subjects through Irish,N,N,Catholic,143,168,311
2023,19511G,ST SAVIOURS NS,Ballybeg Drive,Waterford,,,Waterford,X91Y472,52,-7,secretary@stsavioursns.ie,051372621,Ciara Kavanagh,Waterford City Council,Y,No subjects through Irish,N,N,Catholic,149,187,336
2023,19512I,ST OLIVERS NS,Ballycasheen,Killarney,Co. Kerry,,Kerry,V93W594,52,-9,info@stolivers.ie,0646632047,Colm à Suilleabh in,Kerry County Council,N,No subjects through Irish,N,N,Catholic,304,323,627
2023,19515O,S N Naomh Teresa,Hampton,Balbriggan,Co. Dublin,,Dublin,K32E925,54,-6,office@stteresasps.org,018416270,Killian O'Mahony,Fingal County Council,Y,No subjects through Irish,N,N,Catholic,201,200,401
2023,19518U,S N NAOMH BAOITHIN,St Johnston,Lifford,Co. Donegal,,Donegal,F93WN24,55,-7,office@stbaithinsns.com,0749148327,Ann Marie Meehan,Donegal County Council,Y,No subjects through Irish,N,N,Catholic,56,52,108
2023,19519W,ST BRIDS,Drumcong,Carrick-on-Shannon,Co. Leitrim,,Leitrim,N41VK20,54,-8,drumcongns1978@gmail.com,0719642315,Cathr¡ona Faughnan,Leitrim County Council,Y,No subjects through Irish,N,N,Catholic,74,98,172
2023,19524P,OUR LADY IMMAC SEN N S,OUR LADY IMMAC SEN NS,DARNDALE,DUBLIN 17,,Dublin,D17CK81,53,-6,darndalesns@gmail.com,018470749,Shane Loftus,Dublin City Council,Y,No subjects through Irish,N,N,Catholic,93,108,201
2023,19525R,MHICHIL NAOFA,Derrycreeveen,Bere Island,Co. Cork,,Cork,P75AK22,52,-10,office@bereislandschool.ie,02775094,Orlagh N¡ Arrachtain,Cork County Council,Y,No subjects through Irish,N,Y,Catholic,11,8,19
2023,19526T,SN CILL DAIRBHRE,FERMOY ROAD,KILDORRERY,MITCHELSTOWN,P67 VY68,Cork,P67VY68,52,-8,kildorreryschool@gmail.com,02225602,Rachel Kelly,Cork County Council,N,No subjects through Irish,N,N,Catholic,90,101,191
2023,19527V,CABRA CENTRAL N S,Cabra Central School,Kingscourt,Co. Cavan,,Cavan,A82FX44,54,-7,cabracentral20@gmail.com,0429667194,Janine O Neill,Cavan County Council,N,No subjects through Irish,N,N,Church Of Ireland,25,29,54
2023,19528A,RAMSGRANGE CENTRAL N S,Ramsgrange,Co. Wexford,,,Wexford,Y34HX56,52,-7,ramsgrangens@hotmail.com,051389363,Lorraine Kennedy,Wexford County Council,N,No subjects through Irish,N,N,Catholic,26,31,57
2023,19529C,SCOIL MHUIRE,Maigh Cuilinn,Co. na Gaillimhe,,,Galway,H91HF10,53,-9,office@moycns.ie,091555454,Terry Kavanagh,Galway County Council,N,Some subjects through Irish,Y,N,Catholic,192,214,406
2023,19533Q,S N MUIRE AGUS IOSEF,Verbena Ave,Bayside,Sutton,Dublin 13,Dublin,D13EK83,53,-6,baysidesns@gmail.com,018393682,Janet Lynch,Fingal County Council,N,No subjects through Irish,N,N,Catholic,210,201,411
2023,19534S,BALLYBAY NATIONAL SCHOOL,Kiltoom,Athlone,Co Roscommon,,Roscommon,N37RC82,53,-8,office@ballybaycns.ie,0906489220,Helen O'Toole,Roscommon County Council,N,No subjects through Irish,N,N,Catholic,117,105,222
2023,19535U,BRACKENSTOWN SENIOR N S,Brackenstown Road,Swords,Co. Dublin,,Dublin,K67CH99,53,-6,scoilchronainsns@gmail.com,018403488,Loreto Desmond,Fingal County Council,N,No subjects through Irish,N,N,Catholic,266,286,552
2023,19536W,HOLY FAMILY,Balloonagh,Tralee,Co. Kerry,,Kerry,V92R239,52,-10,info@hfstralee.com,0667124161,Maria O'Regan,Kerry County Council,Y,No subjects through Irish,N,N,Catholic,130,144,274
2023,19537B,ST ATTRACTAS JUNIOR N S,Meadowbrook,Dundrum,Dublin 16,,Dublin,D16P891,53,-6,stattractasjns@gmail.com,012984352,Thomas Neary,Dun Laoghaire Rathdown,N,No subjects through Irish,N,N,Catholic,166,187,353
2023,19538D,ST KEVINS JUNIOR N S,Newbrook Avenue,Donaghmede,Dublin 13,,Dublin,D13DK88,53,-6,stkevinsjns@gmail.com,018475969,Orlagh Leonard,Dublin City Council,N,No subjects through Irish,N,N,Catholic,76,112,188
2023,19540N,CLOGHEEN CENTRAL N S,CLOGHEEN,CO TIPPERARY,,,Tipperary,E21F651,52,-8,clogheenschool@hotmail.com,0527465370,ANTHONY HALLAHAN,Tipperary (Sr) County Council,Y,No subjects through Irish,N,N,Catholic,42,36,78
2023,19541P,BELGARD HEIGHTS N S,Cookstown Road,Tallaght,Dublin 24,,Dublin,D24C621,53,-6,solaschriost@gmail.com,014517134,Eddie Kelly,South Dublin County Council,Y,No subjects through Irish,N,N,Catholic,175,210,385
2023,19542R,ST THOMAS JUNIOR NATIONAL SCHOOL,Newcastle Road,Lucan,Co. Dublin,,Dublin,K78PF57,53,-6,info@stthomasjns.com,016282691,Teresa Moynihan-Lorraine Murray Acting Principal 21 22,South Dublin County Council,N,No subjects through Irish,N,N,Catholic,252,271,523
2023,19543T,S N an Croi Ro Naofa,Killinarden,Tallaght,Dublin 24,,Dublin,D24K528,53,-6,secretary@sacredheartsns.net,014524811,Gerry Diver,South Dublin County Council,Y,No subjects through Irish,N,N,Catholic,112,107,219
2023,19544V,KILCHREEST CENTRAL SCH,Lackabaun,Kilchreest,Loughrea,Co. Galway,Galway,H62N766,53,-9,francisoconnor3@gmail.com,091840112,Francis O'Connor,Galway County Council,N,No subjects through Irish,N,N,Catholic,47,61,108
2023,19545A,St. Patrick's Junior NS,Blackcourt Road,Corduff,Blanchardstown,Dublin 15,Dublin,D15KD21,53,-6,stpatricksjnsblanchardstown@gmail.com,018211546,µine Kirwan,Fingal County Council,Y,No subjects through Irish,N,N,Catholic,80,93,173
2023,19546C,ST OLIVER PLUNKETT N S,St Helena's Drive,Finglas,Dublin 11,,Dublin,D11XA46,53,-6,info@stoliverplunkettsfinglas.ie,018344678,Ursula Reilly,Dublin City Council,Y,No subjects through Irish,N,N,Catholic,59,66,125
2023,19549I,ST FINTANS NS,Carrickbrack Road,Sutton,Dublin 13,,Dublin,D13X528,53,-6,info@stfintansns.ie,018391067,Cora Farrell,Fingal County Council,N,No subjects through Irish,N,N,Catholic,225,219,444
2023,19550Q,BALLYMANY JUNIOR NS,Standhouse Rd.,Newbridge,Co. Kildare,,Kildare,W12ED88,53,-7,office@scmj.ie,045432400,Caitlin O'Connor,Kildare County Council,Y,No subjects through Irish,N,N,Catholic,165,187,352
2023,19551S,INCHICRONAN CENTRAL NS,Crusheen,Crusheen,Co. Clare,,Clare,V95KX43,53,-9,crusheen@crusheennns.com,0656827183,Barry Millane,Clare County Council,N,No subjects through Irish,N,N,Catholic,77,75,152
2023,19552U,NAOMH TOLA,Tullyglass,Shannon,Co. Clare,,Clare,V14Y625,53,-9,office@tolasns.com,061362894,Mary Dunlea,Clare County Council,N,No subjects through Irish,N,N,Catholic,119,117,236
2023,19554B,SCOIL MHUIRE,BORNACOOLA,CARRICK ON SHANNON,CO LEITRIM,,Leitrim,N41YH05,54,-8,scoilmhuirensbornacoola@gmail.com,0719638441,Amy Tiernan,Leitrim County Council,N,No subjects through Irish,N,N,Catholic,58,68,126
2023,19556F,ST KILIANS JUNIOR SCHOOL,Kingswood Heights,Castleview,Tallaght,Dublin 24,Dublin,D24H303,53,-6,principal@stkiliansjns.ie,014521009,Noreen Coll,South Dublin County Council,N,No subjects through Irish,N,N,Catholic,140,145,285
2023,19557H,CAHERAGH NS,Caheragh,Drimoleague,,,Cork,P47AV25,52,-9,caheraghns@gmail.com,02831647,MARY T MINEHANE,Cork County Council,N,No subjects through Irish,N,N,Catholic,27,31,58
2023,19559L,CHRIOST RI,Cloughleigh,Ennis,Co. Clare,,Clare,V95YD26,53,-9,criostriennis@gmail.com,0656820105,Hugh Connolly,Clare County Council,Y,No subjects through Irish,N,N,Catholic,112,134,246
2023,19565G,SCOIL TREASA FIRHOUSE,Ballycullen Avenue,Firhouse,Dublin 24,,Dublin,D24E985,53,-6,admin@scoiltreasa.ie,014513141,Gerard O'Meara,South Dublin County Council,N,No subjects through Irish,N,N,Catholic,181,213,394
2023,19566I,OUR LADY QUEEN OF APOSTLES,Dunawley Avenue,Clondalkin,Dublin 22,,Dublin,D22X729,53,-6,info@clonburrisns.ie,014573636,Fiona Morley,South Dublin County Council,Y,No subjects through Irish,N,N,Catholic,226,245,471
2023,19568M,ST PATRICKS,Bruskey,Ballinagh,Co. Cavan,,Cavan,H12YY15,54,-7,admin@bruskeyns.com,0494337836,Colette McBreen,Cavan County Council,N,No subjects through Irish,N,N,Catholic,28,32,60
2023,19569O,NEILLSTOWN N S,Neillstown Road,Clondalkin,Dublin 22,,Dublin,D22AK09,53,-6,info@stpeterapostlejns.ie,014572811,Laura Hannon,South Dublin County Council,Y,No subjects through Irish,N,N,Catholic,118,137,255
2023,19573F,ST LAURENCES N S,Kindlestown,Greystones,Co Wicklow,,Wicklow,A63Y6P9,53,-6,office@stlaurences.ie,012876198,Ann-Marie Martin,Wicklow County Council,N,No subjects through Irish,N,N,Catholic,305,345,650
2023,19574H,MARLEY GRANGE NS,Grange Manor Close,Marley Grange,Rathfarnham,Dublin 16,Dublin,D16FF62,53,-6,principal@divinewordns.ie,014945955,John Sheanon,South Dublin County Council,N,No subjects through Irish,N,N,Catholic,213,255,468
2023,19575J,ST MARYS JUNIOR N S,Rowlagh,Clondalkin,Dublin 22,,Dublin,D22H504,53,-6,office@stmarysjunior.ie,016263266,Maura O'Shea,South Dublin County Council,Y,No subjects through Irish,N,N,Catholic,88,90,178
2023,19576L,S N AENGHUSA,SCOIL N AENGHUSA SIN,BALROTHERY,TALLAGHT,DUBLIN 24,Dublin,D24PXW8,53,-6,office@scoilaonghusasnr.ie,014518984,Michele Hamilton,South Dublin County Council,Y,No subjects through Irish,N,N,Catholic,106,107,213
2023,19577N,SCOIL IOSA,Tymon Road,Tallaght,Dublin 24,,Dublin,D24ND34,53,-6,scoiliosa@gmail.com,014520800,Oonagh Branniff,South Dublin County Council,Y,No subjects through Irish,N,N,Catholic,59,58,117
2023,19578P,ST HELENS JUNIOR N S,Martello,Portmarnock,Co. Dublin,,Dublin,D13KP93,53,-6,secretary@sthelensjunior.com,018461763,Lorna M Lavin,Fingal County Council,N,No subjects through Irish,N,N,Catholic,156,158,314
2023,19582G,TALLAGHT COMMUNITY NATIONAL SCHOOL,Kilclare Avenue,Jobstown,Tallaght,Dublin 24,Dublin,D24YD74,53,-6,info@tallaghtcns.ie,014527933,Conor McCarthy,South Dublin County Council,Y,No subjects through Irish,N,N,Multi Denominational,44,63,107
2023,19583I,ST JOSEPHS SENIOR N S,Balbutcher Lane,Ballymun,Dublin 11,,Dublin,D11HY03,53,-6,balcurrisns@gmail.com,018422600,Philip Fitzgerald,Dublin City Council,Y,No subjects through Irish,N,N,Catholic,66,85,151
2023,19584K,SCOIL CHUALANN,B¢thar Vevay,Br‚,Co. Chill Mhant in,,Wicklow,A98VP93,53,-6,oifigsc@scoilchualann.ie,012861388,Michelle N¡ Thuama,Wicklow County Council,N,All subjects through Irish,N,N,Catholic,104,91,195
2023,19589U,GAELSCOIL INSE CHOR,Droichead ns hInse,Baile µtha Cliath 8,,,Dublin,D08NR26,53,-6,gsinsechor@gmail.com,016796748,Colm à Nuall in,Dublin City Council,N,All subjects through Irish,N,N,Catholic,117,94,211
2023,19595P,ST MARYS CENTRAL SCHOOL,ENNISKEANE,CO CORK,,,Cork,P47NP80,52,-9,stmarysenniskeane@gmail.com,0238847695,Diarmuid Duggan,Cork County Council,N,No subjects through Irish,N,N,Catholic,109,103,212
2023,19596R,CROSSERLOUGH N S,Crosserlough,Co. Cavan,,,Cavan,A82TK30,54,-7,office@crosserloughns.com,0494336128,Teresa Galligan,Cavan County Council,N,No subjects through Irish,N,N,Catholic,51,47,98
2023,19597T,AN LINBH IOSA,Ballycane,Naas,Co. Kildare,,Kildare,W91Y266,53,-7,office@holychildschoolnaas.com,045866964,Irene Keogh,Kildare County Council,N,No subjects through Irish,N,N,Catholic,215,217,432
2023,19598V,Scoil Mhuire na nGael,Willowdale,Bay Estate,Dundalk,,Louth,A91C953,54,-6,smgdundalk@gmail.com,0429336158,Lisa Jones,Louth County Council,N,No subjects through Irish,N,N,Catholic,315,321,636
2023,19600F,S N NAOMH MHUIRE,Drumlea,Carrigallen,via Cavan,Co. Leitrim,Leitrim,H12P596,54,-8,principal@stmarysdrumlea.com,0494333125,Niamh Dunney,Leitrim County Council,Y,No subjects through Irish,N,N,Catholic,22,17,39
2023,19601H,ST PHILIP THE APOSTLE JUNIOR N S,Mountview,Clonsilla,Dublin 15,,Dublin,D15V124,53,-6,philip.the.apostle.jns@gmail.com,018212992,Ruth Molloy,Fingal County Council,Y,No subjects through Irish,N,N,Catholic,102,94,196
2023,19604N,SCOIL MHUIRE,Ballinamona,Campile,Co. Wexford,,Wexford,Y34PD77,52,-7,horeswoodprincipal@gmail.com,051388255,Brian Flood,Wexford County Council,Y,No subjects through Irish,N,N,Catholic,110,145,255
2023,19605P,SCOIL NAIS MHUIRE SOIS,Blakestown,Mulhuddart,Dublin 15,,Dublin,D15F293,53,-6,office@scoilmhuirejunior.com,018216916,Niamh Cronin,Fingal County Council,Y,No subjects through Irish,N,N,Catholic,96,99,195
2023,19607T,KILPATRICK NS,KILPATRICK,MULLINGAR,CO WESTMEATH,,Westmeath,N91H003,54,-7,info@stkenny.com,0449348156,Proinsias O Fearghail,Westmeath County Council,N,No subjects through Irish,N,N,Catholic,114,112,226
2023,19608V,ST KILLIANS N S,Mullagh,Co. Cavan,,,Cavan,A82H4X7,54,-7,mullaghns@gmail.com,0469242323,Ronan MacNamara,Cavan County Council,N,No subjects through Irish,N,N,Catholic,163,180,343
2023,19611K,SCOIL NAOMH COLMCILLE,Newbrook Road,Donaghmede,Dublin 13,,Dublin,D13XP49,53,-6,principal@scholmcille.com,018477300,Fiona Roe (Acting),Dublin City Council,N,No subjects through Irish,N,N,Catholic,100,116,216
2023,19612M,DALKEY SCHOOL PROJECT,GLENAGEARY LODGE,GLENAGEARY,CO DUBLIN,,Dublin,A96RX32,53,-6,info@dspns.ie,012857199,Miriam Hurley,Dun Laoghaire Rathdown,N,No subjects through Irish,N,N,Multi Denominational,114,110,224
2023,19613O,SCOIL CNOC MHUIRE SIN,Knockmore Avenue,Tallaght,Dublin 24,,Dublin,D24TF65,53,-6,mail@cmsenior.com,014512347,Orla Hanahoe,South Dublin County Council,Y,No subjects through Irish,N,N,Catholic,84,82,166
2023,19614Q,NAOMH BODAIN,Culdaff,Lifford,Co. Donegal,,Donegal,F93EP30,55,-7,stbodensoffice@gmail.com,0749379179,Charlene Henderson,Donegal County Council,Y,No subjects through Irish,N,N,Catholic,49,44,93
2023,19616U,SCOIL MHUIRE,Michael J Prendergast Road,Tallow,Co. Waterford,,Waterford,P51W212,52,-8,scoilmhuiretallow@hotmail.com,05856717,Neil Moore,Waterford County Council,Y,No subjects through Irish,N,N,Catholic,65,91,156
2023,19617W,ST MARTIN DE PORRES N S,Heatherview Lawn,Aylesbury,Tallaght,Dublin 24,Dublin,D24HF54,53,-6,smdpnsoffice@gmail.com,014511319,Valerie O'Loughlin,South Dublin County Council,N,No subjects through Irish,N,N,Catholic,200,204,404
2023,19618B,ST PAULS SEN NS,"Clonrosse Drive,","Ayrfield,",DUBLIN 13,,Dublin,D13DD74,53,-6,office@stpauls-sns.com,018472810,Feargal Brougham,Dublin City Council,N,No subjects through Irish,N,N,Catholic,120,107,227
2023,19619D,ST MALACHYS NS,St. Helena's Road,FINGLAS,DUBLIN 11,,Dublin,D11Y880,53,-6,principal@stmalachysmns.ie,018345875,Michelle Eustace,Dublin City Council,Y,No subjects through Irish,N,N,Catholic,70,63,133
2023,19624T,SCOIL NAIS CAITRIONA,The Avenue,Rush,Co. Dublin,,Dublin,K56TY32,54,-6,secretary@stcatherinesns.ie,018438266,Gerard O'Shea,Fingal County Council,N,No subjects through Irish,N,N,Catholic,152,153,305
2023,19625V,Scoil R‚alt na Mara,Balbriggan Road,Skerries,Co. Dublin,,Dublin,K34VW10,54,-6,eolas@realtnamara.ie,018490049,Joe à Fearraigh,Fingal County Council,N,No subjects through Irish,N,N,Catholic,172,178,350
2023,19626A,ST CANICES CENTRAL N S,Granges Road,Kilkenny,,,Kilkenny,R95PK80,53,-7,mail@stcanicesschool.ie,0567762150,Andy Hanrahan,Kilkenny County Council,N,No subjects through Irish,N,N,Catholic,321,311,632
2023,19627C,JOHN PAUL II N S,Sea Road,Malahide,Co. Dublin,,Dublin,K36P796,53,-6,info@pjp.ie,018450736,Rachel Markey,Fingal County Council,N,No subjects through Irish,N,N,Catholic,349,343,692
2023,19628E,ST FIACHRAS SEN N S,St. Fiachras SNS,Montrose Park,Beaumont,Dublin 5,Dublin,D05K3C3,53,-6,secretary@fiachras.ie,018477762,Kieran Creaner,Dublin City Council,N,No subjects through Irish,N,N,Catholic,322,320,642
2023,19629G,HOLY CROSS SCHOOL,Ballycarnane,Tramore,Co. Waterford,,Waterford,X91E003,52,-7,holycrossnstramore@gmail.com,051381036,Donal Kelly,Waterford County Council,N,No subjects through Irish,N,N,Catholic,273,313,586
2023,19631Q,GAELSCOIL MHIC EASMAINN,R th R¢n in,Tr  L¡,Co. Chiarra¡,,Kerry,V92Y973,52,-10,pogsme23@gmail.com,0667121394,Liam à Conchubhair,Kerry County Council,N,All subjects through Irish,N,N,Catholic,191,212,403
2023,19632S,BALLINAHOWN NS,ATHLONE,CO WESTMEATH,,,Westmeath,N37F744,53,-8,principalballinahownns@gmail.com,0906430044,Thomas Keena,Westmeath County Council,N,No subjects through Irish,N,N,Catholic,50,47,97
2023,19633U,MOYLE N S,Moyle National School,Newtowncunningham,Co. Donegal,,Donegal,F93XD25,55,-8,moylen.s@gmail.com,0749156192,Grainne Graham,Donegal County Council,N,No subjects through Irish,N,N,Presbyterian,39,40,79
2023,19635B,RANSBORO NEW CENTRAL,Ransboro,Knocknahur,Co. Sligo,,Sligo,F91TV77,54,-9,info@ransboro.ie,0719168117,Siobhan Buckley,Sligo County Council,N,No subjects through Irish,N,N,Catholic,110,127,237
2023,19636D,ST PATRICKS SENIOR SCHOOL,CORDUFF,BLANCHARDSTOWN,DUBLIN 15,,Dublin,D15W261,53,-6,patcord2019@gmail.com,018216563,MARY O'RIORDAN,Fingal County Council,Y,No subjects through Irish,N,N,Catholic,105,108,213
2023,19637F,SCOIL FIONNBARRA,B‚al µtha an Ghaorthaidh,Co. Chorca¡,,,Cork,P12PC04,52,-9,scoilfhionnbarra@gmail.com,02647133,Fionnuala N¡ Charthaigh,Cork County Council,N,All subjects through Irish,Y,N,Catholic,40,50,90
